,id,user,text,retweet_count,location,latitude,longitude,country
83,889238089939529728,SamAtl2,"'RT @AztecaTrece: Emir no se dar\xc3\xa1 por vencido, \xc2\xbfy Feriha, ser\xc3\xa1 capaz de luchar por su amor? #FerihaMx, a las 9:30 PM. -&gt; https://t.co/A8r7Jf\xe2\x80\xa6'",11,'Atlixco  Puebla',18.9131227,-98.4293891, Mexico
84,889236773942984709,SamAtl2,"'RT @AztecaTrece: Feriha lo volvi\xc3\xb3 a hacer, con su silencio... \xc2\xa1neg\xc3\xb3 a su madre por segunda ocasi\xc3\xb3n! #FerihaMx https://t.co/F4FcaiTxFw'",9,'Atlixco  Puebla',18.9131227,-98.4293891, Mexico
85,889236735233839104,SamAtl2,"'RT @AztecaTrece: \xc2\xbfEmir como modelo? \xc2\xa1S\xc3\xad, por favor! #FerihaMx https://t.co/IlpuPchnuo'",10,'Atlixco  Puebla',18.9131227,-98.4293891, Mexico
86,889236706301497345,SamAtl2,"'RT @milaa_hc: Sus miradas, esos brillos en sus ojos \xf0\x9f\x98\x8d Hazal Kaya y \xc3\x87a\xc4\x9fatay Ulusoy s\xc3\xb3n tan lindos bebes \xe2\x9d\xa4 #FerihaMx https://t.co/wb3gGZsLUy'",18,'Atlixco  Puebla',18.9131227,-98.4293891, Mexico
87,889234668234694656,LGumenCUForever,'RT @AztecaTrece: Las mentiras de Feriha han lastimado a quien ama... \xc2\xbfC\xc3\xb3mo podr\xc3\xa1 recuperar su vida y a su amor verdadero? #FerihaMx-&gt; https\xe2\x80\xa6',19,'',,,
88,889234291581956096,LGumenCUForever,"'RT @AztecaTrece: Emir no se dar\xc3\xa1 por vencido, \xc2\xbfy Feriha, ser\xc3\xa1 capaz de luchar por su amor? #FerihaMx, a las 9:30 PM. -&gt; https://t.co/A8r7Jf\xe2\x80\xa6'",11,'',,,
89,889231973629259777,ochito_,'RT @HazCag_Lovers: Me quedo con este momento \xf0\x9f\x92\x9e (Emir esa mirada lo dice todo) \xe2\x9d\xa4 #FerihaMx https://t.co/AMsOqYHJiY',32,'',,,
90,889224318982508544,Veronicacalde19,"'RT @AztecaTrece: Emir no se dar\xc3\xa1 por vencido, \xc2\xbfy Feriha, ser\xc3\xa1 capaz de luchar por su amor? #FerihaMx, a las 9:30 PM. -&gt; https://t.co/A8r7Jf\xe2\x80\xa6'",11,'M\xc3\xa9xico',45.5049376,-122.6252431, USA
91,889219059304329217,miaok08,'RT @HazCag_Lovers: La primera m\xc3\xbasica de Femir \xe2\x9d\xa4\xf0\x9f\x92\x98 su significado describe sus inicios \xf0\x9f\x91\x87 #FerihaMx https://t.co/GiRWzuiS7k',25,'',,,
92,889212392042766336,ValeraMtz1528,'RT @AztecaTrece: Las mentiras de Feriha han lastimado a quien ama... \xc2\xbfC\xc3\xb3mo podr\xc3\xa1 recuperar su vida y a su amor verdadero? #FerihaMx-&gt; https\xe2\x80\xa6',19,'Foxworth Hall',,,
93,889212268327522304,ValeraMtz1528,"'RT @AztecaTrece: Emir no se dar\xc3\xa1 por vencido, \xc2\xbfy Feriha, ser\xc3\xa1 capaz de luchar por su amor? #FerihaMx, a las 9:30 PM. -&gt; https://t.co/A8r7Jf\xe2\x80\xa6'",11,'Foxworth Hall',,,
94,889198428634337280,aztecaBajio,'\xc2\xbfHasta d\xc3\xb3nde llegar\xc3\xa1 Feriha? De Lunes a Viernes 7:30 PM por @AztecaTrece #FerihaMx https://t.co/M9PubHMykw',0,'M\xc3\xa9xico',45.5049376,-122.6252431, USA
95,889190831818723333,EfsaneLove1,"'RT @AztecaTrece: Ya Feri, \xc2\xa1era ahora o nunca! #FerihaMx https://t.co/BPd6Cogr7T'",38,'',,,
96,889189497409241090,CamiUlusoyHK,'RT @AztecaTrece: Las mentiras de Feriha han lastimado a quien ama... \xc2\xbfC\xc3\xb3mo podr\xc3\xa1 recuperar su vida y a su amor verdadero? #FerihaMx-&gt; https\xe2\x80\xa6',19,'Argentina',-38.416097,-63.61667199999999,Argentina
97,889186032188575744,lovexxFemir,'RT @AztecaTrece: Las mentiras de Feriha han lastimado a quien ama... \xc2\xbfC\xc3\xb3mo podr\xc3\xa1 recuperar su vida y a su amor verdadero? #FerihaMx-&gt; https\xe2\x80\xa6',19,'Buenos Aires  Argentina',-34.6036844,-58.3815591, Argentina
98,889184715453935618,amelia712216,'RT @AztecaTrece: \xc2\xa1Ambos se ven guap\xc3\xadsimos! \xc2\xbfO no chicas? #FerihaMx https://t.co/e3RI66Owzb',36,'S. S. de Jujuy  Argentina',-24.1857864,-65.2994767, Argentina
99,889183217563058176,donalinsay,"'RT @AztecaTrece: #FerihaMx: Solo Feriha podr\xc3\xada lograrlo... \xc2\xa1Emir despert\xc3\xb3 \xc2\xbfpor ella?! Revive el emotivo momento, aqu\xc3\xad: https://t.co/uy8MBqs\xe2\x80\xa6'",15,'',,,
100,889183202408939520,donalinsay,"'RT @AztecaTrece: Por algo lo apodan ""El Pr\xc3\xadncipe""... #FerihaMx https://t.co/uulJA8lNkP'",39,'',,,
101,889179915609808896,Gisela_Roma,"'RT @AztecaTrece: Emir no se dar\xc3\xa1 por vencido, \xc2\xbfy Feriha, ser\xc3\xa1 capaz de luchar por su amor? #FerihaMx, a las 9:30 PM. -&gt; https://t.co/A8r7Jf\xe2\x80\xa6'",11,'Everywhere!',,,
102,889175875283025920,AztecaTrece,"'Emir no se dar\xc3\xa1 por vencido, \xc2\xbfy Feriha, ser\xc3\xa1 capaz de luchar por su amor? #FerihaMx, a las 9:30 PM. -&gt;\xe2\x80\xa6 https://t.co/MoypBh8ZIq'",11,'M\xc3\xa9xico',45.5049376,-122.6252431, USA
103,889174154464907266,Ale_Castillo210,'RT @HazCag_Lovers: Me quedo con este momento \xf0\x9f\x92\x9e (Emir esa mirada lo dice todo) \xe2\x9d\xa4 #FerihaMx https://t.co/AMsOqYHJiY',32,'Antofagasta  Chile.',-23.6509279,-70.39750219999999, Chile
